Date,Description,Deposits,Withdrawls,Balance
11-Jun-21,Cash,0,"4,714.70","9,429.40"
11-Jun-21,Debit Card,0,"1,047.71","8,381.69"
11-Jun-21,Debit Card,0,"1,197.38","7,184.31"
11-Jun-21,Cash,0,"1,796.08","5,388.23"
11-Jun-21,Reversal,"1,244.90",0,"6,633.13"
11-Jun-21,Purchase,0.64,0,"6,633.77"
12-Jun-21,Cash,5.2,0,"6,638.97"
13-Jun-21,NEFT,0,829.87,"5,809.10"
13-Jun-21,Cheque,0,726.14,"5,082.96"
13-Jun-21,Cash,"23,058.00",0,"28,140.96"
13-Jun-21,Debit Card,0,"3,517.62","24,623.34"
13-Jun-21,RTGS,0,"4,924.67","19,698.67"
13-Jun-21,Bill,"381,868.00",0,"401,566.67"
13-Jun-21,Cash,758.4,0,"402,325.07"
13-Jun-21,Debit Card,0,"40,232.51","362,092.56"
13-Jun-21,ATM,0,"45,261.57","316,830.99"
13-Jun-21,Interest,0,"105,610.33","211,220.66"
14-Jun-21,Commission,0,"211,220.66",0
14-Jun-21,Commission,7.76,0,7.76
14-Jun-21,IMPS,"3,523.00",0,"3,530.76"
14-Jun-21,Cash,"9,328.04",0,"12,858.80"
14-Jun-21,Cash,0,"4,286.27","8,572.53"
14-Jun-21,Reversal,129.6,0,"8,702.13"
14-Jun-21,Commission,0,"8,702.13",0
14-Jun-21,Cash,0.87,0,0.87
14-Jun-21,Tax,1,0,1.87
14-Jun-21,Purchase,0,1.87,0
15-Jun-21,ATM,345.13,0,345.13
15-Jun-21,Transfer,0,43.14,301.99
15-Jun-21,Purchase,0,100.66,201.33
15-Jun-21,RTGS,0,201.33,0
15-Jun-21,Transfer,"8,323.71",0,"8,323.71"
15-Jun-21,Cash,0,832.37,"7,491.34"
15-Jun-21,Bill,0,"1,498.27","5,993.07"
15-Jun-21,Miscellaneous,0,"5,993.07",0
15-Jun-21,RTGS,888.19,0,888.19
15-Jun-21,NEFT,0,98.69,789.5
15-Jun-21,Miscellaneous,97.19,0,886.69
15-Jun-21,IMPS,0,886.69,0
15-Jun-21,Interest,"78,222.00",0,"78,222.00"
15-Jun-21,ATM,0,"7,822.20","70,399.80"
15-Jun-21,IMPS,445.1,0,"70,844.90"
16-Jun-21,Commission,"507,763.00",0,"578,607.90"
16-Jun-21,Interest,"16,421.00",0,"595,028.90"
16-Jun-21,Cash,16,0,"595,044.90"
16-Jun-21,Cheque,4.3,0,"595,049.20"
16-Jun-21,Commission,"31,791.80",0,"626,841.00"
16-Jun-21,NEFT,0,"125,368.20","501,472.80"
16-Jun-21,Interest,2,0,"501,474.80"
16-Jun-21,Cheque,21,0,"501,495.80"
16-Jun-21,IMPS,0,"250,747.90","250,747.90"
16-Jun-21,Reversal,0,"250,747.90",0
16-Jun-21,Commission,6.4,0,6.4
16-Jun-21,Tax,0,0.64,5.76
16-Jun-21,Tax,0,1.15,4.61
16-Jun-21,Debit Card,428,0,432.61
16-Jun-21,Miscellaneous,0,144.2,288.41
16-Jun-21,Transfer,428,0,716.41
16-Jun-21,Commission,5.6,0,722.01
16-Jun-21,Cheque,0,240.67,481.34
16-Jun-21,Debit Card,0,68.76,412.58
16-Jun-21,Tax,113,0,525.58
16-Jun-21,Reversal,0,131.4,394.19
16-Jun-21,Transfer,6.65,0,400.84
16-Jun-21,Debit Card,0,44.54,356.3
16-Jun-21,Commission,0,44.54,311.76
16-Jun-21,Commission,0,38.97,272.79
16-Jun-21,Tax,"1,909,368.80",0,"1,909,641.59"
17-Jun-21,IMPS,0,0,"1,909,641.59"
18-Jun-21,ATM,"1,196,974.00",0,"3,106,615.59"
18-Jun-21,Tax,0,"443,802.23","2,662,813.36"
19-Jun-21,Transfer,"26,446.00",0,"2,689,259.36"
19-Jun-21,Reversal,1,0,"2,689,260.36"
19-Jun-21,NEFT,"29,470.30",0,"2,718,730.66"
19-Jun-21,NEFT,0,"339,841.33","2,378,889.33"
19-Jun-21,Cash,0,"297,361.17","2,081,528.16"
19-Jun-21,Purchase,0,"297,361.17","1,784,166.99"
19-Jun-21,Commission,0,"446,041.75","1,338,125.24"
19-Jun-21,Purchase,"7,025.30",0,"1,345,150.54"
19-Jun-21,IMPS,8.84,0,"1,345,159.38"
19-Jun-21,Miscellaneous,55.49,0,"1,345,214.87"
19-Jun-21,RTGS,0,"192,173.55","1,153,041.32"
19-Jun-21,NEFT,0,"576,520.66","576,520.66"
19-Jun-21,Transfer,0,"115,304.13","461,216.53"
19-Jun-21,ATM,175,0,"461,391.53"
19-Jun-21,Debit Card,0,"153,797.18","307,594.35"
20-Jun-21,NEFT,10.71,0,"307,605.06"
20-Jun-21,Purchase,2,0,"307,607.06"
20-Jun-21,IMPS,7.5,0,"307,614.56"
20-Jun-21,Tax,0,"76,903.64","230,710.92"
20-Jun-21,Debit Card,395.2,0,"231,106.12"
20-Jun-21,Interest,0,"115,553.06","115,553.06"
20-Jun-21,Miscellaneous,0,"38,517.69","77,035.37"
20-Jun-21,ATM,"1,561.50",0,"78,596.87"
20-Jun-21,Interest,0,"7,859.69","70,737.18"
20-Jun-21,IMPS,0,"7,073.72","63,663.46"
20-Jun-21,Cash,"1,977,444.00",0,"2,041,107.46"
20-Jun-21,Bill,0,"510,276.87","1,530,830.60"
20-Jun-21,Purchase,"169,470.00",0,"1,700,300.60"
20-Jun-21,Miscellaneous,0,"566,766.87","1,133,533.73"
20-Jun-21,Interest,0,"161,933.39","971,600.34"
20-Jun-21,Debit Card,0,"97,160.03","874,440.31"
20-Jun-21,ATM,122.8,0,"874,563.11"
20-Jun-21,Commission,0,"874,563.11",0
21-Jun-21,Interest,56.26,0,56.26
21-Jun-21,Miscellaneous,0,9.38,46.88
21-Jun-21,NEFT,0,46.88,0
21-Jun-21,ATM,593,0,593
21-Jun-21,Interest,1.11,0,594.11
21-Jun-21,Cash,"12,531.00",0,"13,125.11"
21-Jun-21,ATM,0,"1,312.51","11,812.60"
21-Jun-21,Debit Card,"197,781.00",0,"209,593.60"
21-Jun-21,Transfer,0,"20,959.36","188,634.24"
21-Jun-21,Interest,0,"20,959.36","167,674.88"
21-Jun-21,Cash,"2,454.40",0,"170,129.28"
21-Jun-21,RTGS,51.69,0,"170,180.97"
21-Jun-21,IMPS,"1,387,274.50",0,"1,557,455.47"
21-Jun-21,Tax,0,"155,745.55","1,401,709.92"
21-Jun-21,Cash,1.9,0,"1,401,711.82"
22-Jun-21,Miscellaneous,0,"200,244.55","1,201,467.27"
22-Jun-21,IMPS,"2,866.82",0,"1,204,334.09"
22-Jun-21,RTGS,0,"200,722.35","1,003,611.74"
22-Jun-21,Cash,0,"1,003,611.74",0
22-Jun-21,Reversal,"69,708.34",0,"69,708.34"
22-Jun-21,ATM,"585,696.50",0,"655,404.84"
22-Jun-21,Miscellaneous,0,"131,080.97","524,323.87"
22-Jun-21,Reversal,"17,502.40",0,"541,826.27"
22-Jun-21,Reversal,16.1,0,"541,842.37"
22-Jun-21,Transfer,"3,258.90",0,"545,101.27"
23-Jun-21,Bill,920.8,0,"546,022.07"
23-Jun-21,Commission,0,"136,505.52","409,516.55"
23-Jun-21,Commission,0,"45,501.84","364,014.71"
23-Jun-21,IMPS,0,"91,003.68","273,011.03"
23-Jun-21,Cash,0,"136,505.52","136,505.52"
23-Jun-21,Tax,0,"22,750.92","113,754.60"
23-Jun-21,Miscellaneous,333.61,0,"114,088.21"
23-Jun-21,Bill,0,"38,029.40","76,058.81"
23-Jun-21,Transfer,"2,261.38",0,"78,320.19"
23-Jun-21,RTGS,"30,531.90",0,"108,852.09"
23-Jun-21,Reversal,58.8,0,"108,910.89"
23-Jun-21,Interest,0,"21,782.18","87,128.71"
23-Jun-21,RTGS,2.9,0,"87,131.61"
23-Jun-21,RTGS,4,0,"87,135.61"
23-Jun-21,RTGS,0,0,"87,135.61"
23-Jun-21,Commission,"8,517.60",0,"95,653.21"
23-Jun-21,Interest,0,"15,942.20","79,711.01"
24-Jun-21,Purchase,139.29,0,"79,850.30"
24-Jun-21,Transfer,7,0,"79,857.30"
24-Jun-21,Transfer,0,"13,309.55","66,547.75"
24-Jun-21,Miscellaneous,0,"8,318.47","58,229.28"
24-Jun-21,Reversal,0,"14,557.32","43,671.96"
24-Jun-21,Miscellaneous,0,"5,459.00","38,212.96"
24-Jun-21,Interest,0,"9,553.24","28,659.72"
24-Jun-21,Cheque,0,"4,776.62","23,883.10"
24-Jun-21,IMPS,88.93,0,"23,972.03"
24-Jun-21,IMPS,146.2,0,"24,118.23"
24-Jun-21,Interest,0,"4,019.71","20,098.53"
24-Jun-21,Bill,0,"10,049.27","10,049.26"
24-Jun-21,Miscellaneous,0,"1,116.58","8,932.68"
24-Jun-21,ATM,0,"1,488.78","7,443.90"
25-Jun-21,Tax,0,"2,481.30","4,962.60"
25-Jun-21,Tax,"4,090.60",0,"9,053.20"
25-Jun-21,RTGS,5.44,0,"9,058.64"
25-Jun-21,ATM,0,"1,509.77","7,548.87"
25-Jun-21,Commission,"32,518.23",0,"40,067.10"
25-Jun-21,Commission,0,"4,451.90","35,615.20"
25-Jun-21,Reversal,"456,296.00",0,"491,911.20"
26-Jun-21,Debit Card,0,"98,382.24","393,528.96"
26-Jun-21,Debit Card,0,"43,725.44","349,803.52"
26-Jun-21,IMPS,"2,764.20",0,"352,567.72"
26-Jun-21,Commission,"2,715.30",0,"355,283.02"
26-Jun-21,NEFT,0,"88,820.76","266,462.26"
26-Jun-21,Cash,"834,916.00",0,"1,101,378.26"
26-Jun-21,Miscellaneous,"113,116.20",0,"1,214,494.46"
26-Jun-21,Debit Card,0,"303,623.62","910,870.84"
26-Jun-21,Transfer,0,"130,124.41","780,746.43"
26-Jun-21,Transfer,"15,835.00",0,"796,581.43"
26-Jun-21,Debit Card,0,"132,763.57","663,817.86"
26-Jun-21,Cash,7.4,0,"663,825.26"
26-Jun-21,Cash,243,0,"664,068.26"
26-Jun-21,Miscellaneous,326.48,0,"664,394.74"
26-Jun-21,Tax,0,"132,878.95","531,515.79"
26-Jun-21,Cash,0,"132,878.95","398,636.84"
26-Jun-21,RTGS,0,"79,727.37","318,909.47"
26-Jun-21,ATM,307.8,0,"319,217.27"
26-Jun-21,IMPS,0.11,0,"319,217.38"
26-Jun-21,Tax,99,0,"319,316.38"
26-Jun-21,Commission,0,"31,931.64","287,384.74"
26-Jun-21,Debit Card,0,"31,931.64","255,453.10"
27-Jun-21,Transfer,97.08,0,"255,550.18"
27-Jun-21,Commission,"1,539,402.00",0,"1,794,952.18"
27-Jun-21,Debit Card,"1,450,597.80",0,"3,245,549.98"
27-Jun-21,Cheque,0,"324,555.00","2,920,994.98"
27-Jun-21,Purchase,230,0,"2,921,224.98"
27-Jun-21,ATM,22.8,0,"2,921,247.78"
27-Jun-21,Interest,701.42,0,"2,921,949.20"
28-Jun-21,Reversal,0,"973,983.07","1,947,966.13"
28-Jun-21,Debit Card,0,"243,495.77","1,704,470.36"
28-Jun-21,RTGS,0,"852,235.18","852,235.18"
28-Jun-21,Cheque,0,"284,078.39","568,156.79"
28-Jun-21,ATM,0,"113,631.36","454,525.43"
28-Jun-21,Tax,0,"64,932.20","389,593.23"
28-Jun-21,Reversal,0,"129,864.41","259,728.82"
28-Jun-21,Transfer,42,0,"259,770.82"
28-Jun-21,IMPS,"174,008.00",0,"433,778.82"
28-Jun-21,RTGS,0,"144,592.94","289,185.88"
28-Jun-21,Reversal,0,"57,837.18","231,348.70"
28-Jun-21,Purchase,24.5,0,"231,373.20"
28-Jun-21,IMPS,0,"57,843.30","173,529.90"
28-Jun-21,Tax,"173,746.91",0,"347,276.81"
28-Jun-21,Interest,0,"86,819.20","260,457.61"
28-Jun-21,IMPS,0,"86,819.20","173,638.41"
28-Jun-21,Reversal,"25,992.29",0,"199,630.70"
28-Jun-21,Tax,0,"22,181.19","177,449.51"
28-Jun-21,Commission,"3,679.00",0,"181,128.51"
28-Jun-21,Cheque,3.94,0,"181,132.45"
28-Jun-21,Purchase,15.03,0,"181,147.48"
28-Jun-21,Reversal,0,"22,643.44","158,504.05"
28-Jun-21,Debit Card,"65,875.00",0,"224,379.05"
28-Jun-21,Transfer,"1,898.70",0,"226,277.75"
28-Jun-21,NEFT,0,"28,284.72","197,993.03"
28-Jun-21,Commission,0,"28,284.72","169,708.31"
28-Jun-21,Debit Card,"3,494.07",0,"173,202.38"
28-Jun-21,RTGS,"9,630.00",0,"182,832.38"
28-Jun-21,Cheque,0,"22,854.05","159,978.33"
28-Jun-21,Miscellaneous,"10,705.60",0,"170,683.93"
28-Jun-21,Commission,"4,541.20",0,"175,225.13"
28-Jun-21,NEFT,0,"43,806.28","131,418.85"
28-Jun-21,IMPS,"32,472.98",0,"163,891.83"
28-Jun-21,Cheque,"3,207.00",0,"167,098.83"
28-Jun-21,ATM,0,"16,709.88","150,388.95"
28-Jun-21,Bill,0,"18,798.62","131,590.33"
28-Jun-21,RTGS,"3,279.17",0,"134,869.50"
28-Jun-21,Tax,0,"44,956.50","89,913.00"
28-Jun-21,RTGS,0,"29,971.00","59,942.00"
28-Jun-21,Reversal,0,"7,492.75","52,449.25"
28-Jun-21,IMPS,664,0,"53,113.25"
28-Jun-21,Commission,"1,169,164.00",0,"1,222,277.25"
28-Jun-21,RTGS,16,0,"1,222,293.25"
28-Jun-21,Reversal,0,"1,222,293.25",0
29-Jun-21,Bill,"3,004.72",0,"3,004.72"
29-Jun-21,Cheque,0,500.79,"2,503.93"
29-Jun-21,NEFT,0,"1,251.97","1,251.96"
29-Jun-21,Tax,0,"1,251.96",0
29-Jun-21,Bill,372,0,372
30-Jun-21,Interest,"168,254.28",0,"168,626.28"
30-Jun-21,Tax,393.7,0,"169,019.98"
30-Jun-21,Tax,0,"28,170.00","140,849.98"
30-Jun-21,RTGS,0,"14,085.00","126,764.98"
30-Jun-21,Purchase,206.58,0,"126,971.56"
30-Jun-21,Purchase,"21,905.70",0,"148,877.26"
30-Jun-21,Interest,0,"37,219.32","111,657.94"
30-Jun-21,Reversal,0,"37,219.31","74,438.63"
30-Jun-21,Reversal,0,"7,443.86","66,994.77"
30-Jun-21,Interest,504,0,"67,498.77"
30-Jun-21,Reversal,9.7,0,"67,508.47"
30-Jun-21,IMPS,19,0,"67,527.47"
30-Jun-21,Tax,0,"16,881.87","50,645.60"
30-Jun-21,Miscellaneous,6.2,0,"50,651.80"
30-Jun-21,Purchase,"3,659.50",0,"54,311.30"
30-Jun-21,Transfer,54.1,0,"54,365.40"
30-Jun-21,IMPS,275,0,"54,640.40"
30-Jun-21,Miscellaneous,"1,175,792.00",0,"1,230,432.40"
30-Jun-21,Cash,41.55,0,"1,230,473.95"
30-Jun-21,Commission,0,"175,781.99","1,054,691.96"
30-Jun-21,Debit Card,0,"351,563.99","703,127.97"
30-Jun-21,IMPS,0,"87,891.00","615,236.97"
30-Jun-21,Tax,"1,463.00",0,"616,699.97"
30-Jun-21,Debit Card,0,"205,566.66","411,133.31"
30-Jun-21,Tax,0,"45,681.48","365,451.83"
30-Jun-21,Interest,0,"73,090.37","292,361.46"
30-Jun-21,Bill,"1,165.00",0,"293,526.46"
30-Jun-21,Purchase,"546,503.50",0,"840,029.96"
30-Jun-21,ATM,"2,010,311.20",0,"2,850,341.16"
30-Jun-21,Interest,"1,138.03",0,"2,851,479.19"
1-Jul-21,Cheque,"137,955.00",0,"2,989,434.19"
1-Jul-21,Commission,12.1,0,"2,989,446.29"
1-Jul-21,RTGS,36,0,"2,989,482.29"
1-Jul-21,Reversal,"1,499,228.00",0,"4,488,710.29"
1-Jul-21,Miscellaneous,0,"748,118.38","3,740,591.91"
1-Jul-21,Interest,0,"534,370.27","3,206,221.64"
1-Jul-21,Cheque,0,"356,246.85","2,849,974.79"
1-Jul-21,Bill,"1,224.90",0,"2,851,199.69"
1-Jul-21,Commission,0,"570,239.94","2,280,959.75"
1-Jul-21,Bill,0,"253,439.97","2,027,519.78"
1-Jul-21,Commission,0,"405,503.96","1,622,015.82"
1-Jul-21,IMPS,450.1,0,"1,622,465.92"
1-Jul-21,Debit Card,422.7,0,"1,622,888.62"
1-Jul-21,Tax,231.78,0,"1,623,120.40"
1-Jul-21,IMPS,"758,675.25",0,"2,381,795.65"
1-Jul-21,RTGS,12,0,"2,381,807.65"
1-Jul-21,NEFT,0,"396,967.94","1,984,839.71"
1-Jul-21,RTGS,"1,264,366.50",0,"3,249,206.21"
1-Jul-21,Commission,"3,324.00",0,"3,252,530.21"
1-Jul-21,IMPS,"1,206,728.00",0,"4,459,258.21"
1-Jul-21,NEFT,0,"557,407.28","3,901,850.93"
1-Jul-21,Commission,"24,372.00",0,"3,926,222.93"
1-Jul-21,Reversal,19.7,0,"3,926,242.63"
1-Jul-21,ATM,40,0,"3,926,282.63"
1-Jul-21,Debit Card,"1,057.00",0,"3,927,339.63"
1-Jul-21,Bill,0,"3,927,339.63",0
1-Jul-21,Reversal,"29,265.00",0,"29,265.00"
1-Jul-21,Cash,"23,648.97",0,"52,913.97"
1-Jul-21,Bill,0,"5,291.40","47,622.57"
1-Jul-21,Miscellaneous,5.78,0,"47,628.35"
1-Jul-21,Interest,0,"6,804.05","40,824.30"
1-Jul-21,Miscellaneous,0,"10,206.08","30,618.22"
1-Jul-21,NEFT,0,"6,123.64","24,494.58"
1-Jul-21,IMPS,"1,949,978.00",0,"1,974,472.58"
1-Jul-21,Commission,0,"493,618.15","1,480,854.44"
1-Jul-21,Debit Card,0,"296,170.89","1,184,683.55"
1-Jul-21,Bill,0,"118,468.36","1,066,215.20"
1-Jul-21,Debit Card,"3,557.00",0,"1,069,772.20"
1-Jul-21,ATM,0,"133,721.53","936,050.68"
1-Jul-21,Transfer,0.08,0,"936,050.76"
1-Jul-21,Commission,0,"234,012.69","702,038.07"
1-Jul-21,IMPS,30.8,0,"702,068.87"
1-Jul-21,RTGS,79,0,"702,147.87"
1-Jul-21,Tax,0,"234,049.29","468,098.58"
1-Jul-21,Cheque,322.42,0,"468,421.00"
1-Jul-21,Interest,7.3,0,"468,428.30"
1-Jul-21,Reversal,9.9,0,"468,438.20"
1-Jul-21,Cheque,0,"66,919.74","401,518.46"
1-Jul-21,Debit Card,0,0,"401,518.46"
1-Jul-21,Tax,0,"401,518.46",0
1-Jul-21,Cheque,2.9,0,2.9
1-Jul-21,ATM,0,0.36,2.54
2-Jul-21,Transfer,6,0,8.54
2-Jul-21,NEFT,"1,753,186.00",0,"1,753,194.54"
2-Jul-21,Bill,0,"584,398.18","1,168,796.36"
2-Jul-21,Reversal,0,"233,759.27","935,037.09"
2-Jul-21,Miscellaneous,"409,086.80",0,"1,344,123.89"
2-Jul-21,IMPS,0,"672,061.95","672,061.94"
2-Jul-21,Debit Card,"782,036.20",0,"1,454,098.14"
2-Jul-21,Debit Card,7.3,0,"1,454,105.44"
2-Jul-21,Bill,0,"181,763.18","1,272,342.26"
2-Jul-21,RTGS,"227,630.90",0,"1,499,973.16"
2-Jul-21,Cash,0,"299,994.63","1,199,978.53"
2-Jul-21,Bill,0,"599,989.27","599,989.26"
2-Jul-21,Cheque,0,"85,712.75","514,276.51"
2-Jul-21,Commission,0,"73,468.07","440,808.44"
2-Jul-21,IMPS,0,"48,978.72","391,829.72"
2-Jul-21,NEFT,6.66,0,"391,836.38"
2-Jul-21,RTGS,0,"48,979.55","342,856.83"
2-Jul-21,Cash,251.07,0,"343,107.90"
2-Jul-21,Tax,"238,020.00",0,"581,127.90"
2-Jul-21,Bill,0,"116,225.58","464,902.32"
2-Jul-21,Bill,274.69,0,"465,177.01"
2-Jul-21,Commission,0,"51,686.33","413,490.68"
2-Jul-21,Purchase,0,"59,070.10","354,420.58"
2-Jul-21,Purchase,"31,326.03",0,"385,746.61"
2-Jul-21,IMPS,0,"48,218.33","337,528.28"
2-Jul-21,Cash,"907,043.50",0,"1,244,571.78"
2-Jul-21,Miscellaneous,6.6,0,"1,244,578.38"
2-Jul-21,RTGS,0,"311,144.60","933,433.78"
2-Jul-21,Transfer,0,"933,433.78",0
2-Jul-21,ATM,53,0,53
2-Jul-21,Cheque,"3,776.50",0,"3,829.50"
2-Jul-21,ATM,"31,310.00",0,"35,139.50"
2-Jul-21,ATM,0,"5,856.58","29,282.92"
3-Jul-21,Transfer,0,"4,183.27","25,099.65"
3-Jul-21,Transfer,"212,541.00",0,"237,640.65"
3-Jul-21,Cheque,0,"118,820.33","118,820.32"
3-Jul-21,Miscellaneous,0,"11,882.03","106,938.29"
3-Jul-21,Debit Card,"11,614.00",0,"118,552.29"
3-Jul-21,NEFT,0.5,0,"118,552.79"
3-Jul-21,Interest,0,"14,819.10","103,733.69"
3-Jul-21,IMPS,0,"25,933.42","77,800.27"
3-Jul-21,Miscellaneous,"1,839.40",0,"79,639.67"
3-Jul-21,Transfer,0,"79,639.67",0
3-Jul-21,Purchase,"969,625.00",0,"969,625.00"
3-Jul-21,ATM,"27,557.40",0,"997,182.40"
3-Jul-21,Cheque,15.7,0,"997,198.10"
3-Jul-21,Reversal,0,"142,456.87","854,741.23"
3-Jul-21,Reversal,0,"142,456.87","712,284.36"
3-Jul-21,NEFT,0,"101,754.91","610,529.45"
3-Jul-21,NEFT,0,"203,509.82","407,019.63"
3-Jul-21,ATM,0,"407,019.63",0
4-Jul-21,Debit Card,"56,271.00",0,"56,271.00"
4-Jul-21,Miscellaneous,"244,836.34",0,"301,107.34"
4-Jul-21,Tax,4.86,0,"301,112.20"
4-Jul-21,Commission,0,"37,639.03","263,473.18"
5-Jul-21,Bill,0,"37,639.03","225,834.15"
5-Jul-21,Interest,1.02,0,"225,835.17"
5-Jul-21,IMPS,0,"28,229.40","197,605.77"
5-Jul-21,NEFT,0,"49,401.44","148,204.33"
5-Jul-21,Purchase,"3,681.00",0,"151,885.33"
5-Jul-21,Bill,33.37,0,"151,918.70"
5-Jul-21,Reversal,0,"18,989.84","132,928.86"
5-Jul-21,IMPS,0,"44,309.62","88,619.24"
5-Jul-21,Debit Card,"26,897.00",0,"115,516.24"
6-Jul-21,Interest,0,"14,439.53","101,076.71"
6-Jul-21,Tax,0,"101,076.71",0
6-Jul-21,Miscellaneous,"3,004.00",0,"3,004.00"
6-Jul-21,Purchase,"1,520.00",0,"4,524.00"
6-Jul-21,Commission,0,"2,262.00","2,262.00"
7-Jul-21,Interest,"1,699.90",0,"3,961.90"
7-Jul-21,Miscellaneous,"1,481,732.20",0,"1,485,694.10"
7-Jul-21,Transfer,0,"148,569.41","1,337,124.69"
7-Jul-21,Purchase,"2,647.30",0,"1,339,771.99"
7-Jul-21,Cheque,0,"446,590.66","893,181.33"
7-Jul-21,NEFT,0,"446,590.67","446,590.66"
7-Jul-21,IMPS,63,0,"446,653.66"
7-Jul-21,Cash,"2,975.73",0,"449,629.39"
7-Jul-21,Reversal,20.56,0,"449,649.95"
7-Jul-21,Debit Card,0,"64,235.71","385,414.24"
7-Jul-21,Reversal,0,"128,471.41","256,942.83"
7-Jul-21,Interest,0,"64,235.71","192,707.12"
7-Jul-21,RTGS,"222,967.70",0,"415,674.82"
7-Jul-21,Tax,0,"41,567.48","374,107.34"
7-Jul-21,NEFT,"1,129,895.00",0,"1,504,002.34"
7-Jul-21,Purchase,0,"501,334.11","1,002,668.23"
7-Jul-21,Interest,0,"143,238.32","859,429.91"
7-Jul-21,Cheque,"32,266.03",0,"891,695.94"
7-Jul-21,Interest,0,"891,695.94",0
7-Jul-21,Miscellaneous,"2,087.00",0,"2,087.00"
7-Jul-21,IMPS,"1,364,436.00",0,"1,366,523.00"
7-Jul-21,Bill,"18,120.00",0,"1,384,643.00"
7-Jul-21,Reversal,0,"1,384,643.00",0
7-Jul-21,Tax,25.6,0,25.6
7-Jul-21,Cash,0,3.66,21.94
7-Jul-21,Commission,469.1,0,491.04
7-Jul-21,Commission,69.8,0,560.84
7-Jul-21,IMPS,"26,162.50",0,"26,723.34"
8-Jul-21,Cheque,"1,247,850.00",0,"1,274,573.34"
8-Jul-21,Transfer,0,"159,321.67","1,115,251.67"
8-Jul-21,Cheque,"3,578.80",0,"1,118,830.47"
8-Jul-21,IMPS,0,"139,853.81","978,976.66"
8-Jul-21,Transfer,0,"978,976.66",0
8-Jul-21,Reversal,3.9,0,3.9
9-Jul-21,Bill,3,0,6.9
9-Jul-21,Transfer,0,1.73,5.18
9-Jul-21,Bill,0,0.52,4.66
9-Jul-21,Miscellaneous,0,0.67,3.99
9-Jul-21,Miscellaneous,0,0.8,3.19
9-Jul-21,RTGS,"179,596.75",0,"179,599.94"
9-Jul-21,Reversal,0,"25,657.13","153,942.81"
9-Jul-21,Miscellaneous,0,"25,657.14","128,285.68"
9-Jul-21,Reversal,"26,946.30",0,"155,231.98"
9-Jul-21,Bill,304,0,"155,535.98"
9-Jul-21,Commission,0,"155,535.98",0
9-Jul-21,Tax,162,0,162
9-Jul-21,Commission,0,20.25,141.75
9-Jul-21,Debit Card,0,47.25,94.5
9-Jul-21,Commission,306,0,400.5
9-Jul-21,Transfer,39,0,439.5
9-Jul-21,Purchase,0,439.5,0
9-Jul-21,Commission,330.7,0,330.7
10-Jul-21,Debit Card,0,36.74,293.96
10-Jul-21,Commission,"13,686.18",0,"13,980.14"
10-Jul-21,IMPS,0,"2,330.02","11,650.12"
10-Jul-21,Reversal,0,"2,330.02","9,320.10"
10-Jul-21,Bill,0,"4,660.05","4,660.05"
10-Jul-21,Debit Card,124,0,"4,784.05"
10-Jul-21,Reversal,41.7,0,"4,825.75"
10-Jul-21,Tax,0,965.15,"3,860.60"
10-Jul-21,Transfer,0,"1,930.30","1,930.30"
10-Jul-21,Debit Card,"21,994.80",0,"23,925.10"
10-Jul-21,IMPS,215.2,0,"24,140.30"
10-Jul-21,ATM,0,"6,035.08","18,105.22"
10-Jul-21,Purchase,240,0,"18,345.22"
10-Jul-21,Miscellaneous,"228,646.53",0,"246,991.75"
10-Jul-21,IMPS,"149,966.75",0,"396,958.50"
10-Jul-21,RTGS,0,"198,479.25","198,479.25"
10-Jul-21,NEFT,"1,223.42",0,"199,702.67"
10-Jul-21,Interest,"184,919.00",0,"384,621.67"
10-Jul-21,Transfer,0,"48,077.71","336,543.96"
10-Jul-21,Cheque,0,"48,077.71","288,466.25"
10-Jul-21,Miscellaneous,0,"288,466.25",0
10-Jul-21,Transfer,72.1,0,72.1
10-Jul-21,Tax,"2,033,004.00",0,"2,033,076.10"
10-Jul-21,Tax,0,"1,016,538.05","1,016,538.05"
10-Jul-21,Transfer,"22,906.00",0,"1,039,444.05"
10-Jul-21,Transfer,"1,950,845.20",0,"2,990,289.25"
10-Jul-21,Purchase,0,"747,572.31","2,242,716.94"
10-Jul-21,Purchase,0,"373,786.16","1,868,930.78"
10-Jul-21,Purchase,0,"622,976.93","1,245,953.85"
10-Jul-21,IMPS,0,"124,595.39","1,121,358.47"
10-Jul-21,Reversal,0,"373,786.16","747,572.31"
10-Jul-21,Cheque,"1,176.10",0,"748,748.41"
10-Jul-21,RTGS,1,0,"748,749.41"
10-Jul-21,RTGS,0,"93,593.68","655,155.73"
10-Jul-21,Tax,"7,608.20",0,"662,763.93"
10-Jul-21,Cheque,0,"132,552.79","530,211.14"
10-Jul-21,ATM,0,"265,105.57","265,105.57"
10-Jul-21,Debit Card,199.2,0,"265,304.77"
10-Jul-21,Debit Card,0,"132,652.39","132,652.38"
10-Jul-21,Bill,0,"26,530.48","106,121.90"
10-Jul-21,Debit Card,0,"17,686.98","88,434.92"
10-Jul-21,Miscellaneous,764.14,0,"89,199.06"
10-Jul-21,ATM,6.1,0,"89,205.16"
10-Jul-21,NEFT,0,"12,743.59","76,461.57"
10-Jul-21,Debit Card,1,0,"76,462.57"
10-Jul-21,Commission,0,"8,495.84","67,966.73"
10-Jul-21,Miscellaneous,0,"13,593.35","54,373.38"
10-Jul-21,Tax,"25,607.15",0,"79,980.53"
